#Province id 0 is ignored, hard coded.
0;0;0;0;;x;;;;;;;;;;;;;;
1160;234;124;101;province;x;;;;;;;;;;;;;;
1161;134;117;100;province;x;;;;;;;;;;;;;;
1162;182;167;152;province;x;;;;;;;;;;;;;;
1163;230;189;73;province;x;;;;;;;;;;;;;;
1164;136;89;112;province;x;;;;;;;;;;;;;;
1165;209;219;68;province;x;;;;;;;;;;;;;;
1166;133;155;111;province;x;;;;;;;;;;;;;;
1167;118;200;153;province;x;;;;;;;;;;;;;;
1168;158;98;96;province;x;;;;;;;;;;;;;;
1169;201;128;133;province;x;;;;;;;;;;;;;;
1170;51;234;70;province;x;;;;;;;;;;;;;;
1171;191;190;106;province;x;;;;;;;;;;;;;;
1172;196;173;64;province;x;;;;;;;;;;;;;;
1173;198;90;103;province;x;;;;;;;;;;;;;;
1174;140;161;199;province;x;;;;;;;;;;;;;;
1175;237;88;141;province;x;;;;;;;;;;;;;;
1176;207;140;87;province;x;;;;;;;;;;;;;;
1177;112;82;136;province;x;;;;;;;;;;;;;;
1178;193;249;146;province;x;;;;;;;;;;;;;;
1179;68;120;96;province;x;;;;;;;;;;;;;;
1180;220;193;159;province;x;;;;;;;;;;;;;;
1181;105;122;188;province;x;;;;;;;;;;;;;;
1182;124;201;151;province;x;;;;;;;;;;;;;;
1183;96;96;190;province;x;;;;;;;;;;;;;;
1184;152;249;117;province;x;;;;;;;;;;;;;;
1185;58;119;117;province;x;;;;;;;;;;;;;;
1186;94;216;121;province;x;;;;;;;;;;;;;;
1187;101;125;200;province;x;;;;;;;;;;;;;;
1188;221;82;191;province;x;;;;;;;;;;;;;;
1189;187;78;79;province;x;;;;;;;;;;;;;;
1190;191;167;159;province;x;;;;;;;;;;;;;;
1191;132;137;168;province;x;;;;;;;;;;;;;;
1192;185;133;167;province;x;;;;;;;;;;;;;;
1193;136;217;170;province;x;;;;;;;;;;;;;;
1194;100;178;130;province;x;;;;;;;;;;;;;;
1195;65;122;86;province;x;;;;;;;;;;;;;;
1196;171;151;79;province;x;;;;;;;;;;;;;;
1197;112;148;173;province;x;;;;;;;;;;;;;;
1198;223;61;104;province;x;;;;;;;;;;;;;;
1199;91;222;186;province;x;;;;;;;;;;;;;;
1200;111;240;104;province;x;;;;;;;;;;;;;;
1201;89;82;65;province;x;;;;;;;;;;;;;;
1202;62;169;138;province;x;;;;;;;;;;;;;;
1203;190;60;157;province;x;;;;;;;;;;;;;;
1204;63;88;141;province;x;;;;;;;;;;;;;;
1205;175;247;120;province;x;;;;;;;;;;;;;;
1206;208;61;128;province;x;;;;;;;;;;;;;;
1207;128;221;115;province;x;;;;;;;;;;;;;;
1208;113;74;141;province;x;;;;;;;;;;;;;;
1209;158;224;101;province;x;;;;;;;;;;;;;;
1210;98;168;110;province;x;;;;;;;;;;;;;;
1211;169;136;163;province;x;;;;;;;;;;;;;;
1212;191;154;190;province;x;;;;;;;;;;;;;;
1213;136;61;158;province;x;;;;;;;;;;;;;;
1214;244;59;139;province;x;;;;;;;;;;;;;;
1215;55;73;64;province;x;;;;;;;;;;;;;;
1216;168;228;136;province;x;;;;;;;;;;;;;;
1217;176;200;88;province;x;;;;;;;;;;;;;;
1218;208;242;194;province;x;;;;;;;;;;;;;;
1219;146;152;99;province;x;;;;;;;;;;;;;;
1220;198;154;72;province;x;;;;;;;;;;;;;;
1221;248;122;90;province;x;;;;;;;;;;;;;;
1222;118;150;52;province;x;;;;;;;;;;;;;;
1223;94;242;176;province;x;;;;;;;;;;;;;;
1224;97;87;182;province;x;;;;;;;;;;;;;;
1225;100;236;181;province;x;;;;;;;;;;;;;;
1226;130;208;50;province;x;;;;;;;;;;;;;;
1227;236;215;55;province;x;;;;;;;;;;;;;;
1228;94;203;82;province;x;;;;;;;;;;;;;;
1229;177;119;126;province;x;;;;;;;;;;;;;;
1230;237;152;76;province;x;;;;;;;;;;;;;;
1231;229;153;124;province;x;;;;;;;;;;;;;;
1232;90;103;146;province;x;;;;;;;;;;;;;;
1233;56;118;155;province;x;;;;;;;;;;;;;;
1234;139;178;82;province;x;;;;;;;;;;;;;;
1235;219;97;128;province;x;;;;;;;;;;;;;;
1236;96;245;66;province;x;;;;;;;;;;;;;;
1237;87;239;105;province;x;;;;;;;;;;;;;;
1238;72;166;93;province;x;;;;;;;;;;;;;;
1239;58;119;156;province;x;;;;;;;;;;;;;;
1240;248;157;102;province;x;;;;;;;;;;;;;;
1241;110;176;161;province;x;;;;;;;;;;;;;;
1242;159;183;148;province;x;;;;;;;;;;;;;;
1243;80;135;57;province;x;;;;;;;;;;;;;;
1244;181;220;97;province;x;;;;;;;;;;;;;;
1245;171;142;125;province;x;;;;;;;;;;;;;;
1246;137;203;148;province;x;;;;;;;;;;;;;;
1247;118;102;90;province;x;;;;;;;;;;;;;;
1248;181;176;152;province;x;;;;;;;;;;;;;;
1249;150;249;77;province;x;;;;;;;;;;;;;;
1250;244;63;170;province;x;;;;;;;;;;;;;;
1251;171;79;187;province;x;;;;;;;;;;;;;;
1252;164;143;132;province;x;;;;;;;;;;;;;;
1253;149;205;59;province;x;;;;;;;;;;;;;;
1254;81;126;109;province;x;;;;;;;;;;;;;;
1255;105;131;159;province;x;;;;;;;;;;;;;;
1256;243;60;52;province;x;;;;;;;;;;;;;;
1257;174;72;85;province;x;;;;;;;;;;;;;;
1258;72;190;140;province;x;;;;;;;;;;;;;;
1259;96;61;95;province;x;;;;;;;;;;;;;;
1260;108;175;180;province;x;;;;;;;;;;;;;;
1261;226;208;63;province;x;;;;;;;;;;;;;;
1262;63;236;177;province;x;;;;;;;;;;;;;;
1263;146;52;51;province;x;;;;;;;;;;;;;;
1264;87;243;189;province;x;;;;;;;;;;;;;;
1265;200;120;158;province;x;;;;;;;;;;;;;;
1266;87;66;122;province;x;;;;;;;;;;;;;;
1267;92;162;162;province;x;;;;;;;;;;;;;;
1268;57;132;181;province;x;;;;;;;;;;;;;;
1269;58;173;90;province;x;;;;;;;;;;;;;;
1270;201;134;168;province;x;;;;;;;;;;;;;;
1271;106;123;186;province;x;;;;;;;;;;;;;;
1272;163;113;99;province;x;;;;;;;;;;;;;;
1273;136;169;108;province;x;;;;;;;;;;;;;;
1274;156;229;97;province;x;;;;;;;;;;;;;;
1275;150;110;98;province;x;;;;;;;;;;;;;;
1276;236;120;70;province;x;;;;;;;;;;;;;;
1277;192;71;130;province;x;;;;;;;;;;;;;;
1278;143;178;103;province;x;;;;;;;;;;;;;;
1279;63;188;72;province;x;;;;;;;;;;;;;;
1280;74;194;122;province;x;;;;;;;;;;;;;;
1281;103;170;80;province;x;;;;;;;;;;;;;;
1282;61;68;127;province;x;;;;;;;;;;;;;;
1283;103;200;81;province;x;;;;;;;;;;;;;;
1284;155;88;74;province;x;;;;;;;;;;;;;;
1285;184;114;166;province;x;;;;;;;;;;;;;;
1286;148;149;86;province;x;;;;;;;;;;;;;;
1287;74;122;181;province;x;;;;;;;;;;;;;;
1288;205;137;73;province;x;;;;;;;;;;;;;;
1289;174;106;104;province;x;;;;;;;;;;;;;;
1290;232;244;155;province;x;;;;;;;;;;;;;;
1291;196;199;147;province;x;;;;;;;;;;;;;;
1292;104;227;98;province;x;;;;;;;;;;;;;;
1293;124;247;158;province;x;;;;;;;;;;;;;;
1294;79;162;74;province;x;;;;;;;;;;;;;;
1295;106;117;112;province;x;;;;;;;;;;;;;;
1296;191;177;138;province;x;;;;;;;;;;;;;;
1297;96;90;106;province;x;;;;;;;;;;;;;;
1298;234;189;91;province;x;;;;;;;;;;;;;;
1299;182;60;189;province;x;;;;;;;;;;;;;;
1300;87;211;54;province;x;;;;;;;;;;;;;;
1301;250;174;175;province;x;;;;;;;;;;;;;;
1302;100;250;63;province;x;;;;;;;;;;;;;;
1303;165;202;127;province;x;;;;;;;;;;;;;;
1304;132;81;151;province;x;;;;;;;;;;;;;;
1305;237;249;119;province;x;;;;;;;;;;;;;;
1306;95;81;152;province;x;;;;;;;;;;;;;;
1307;242;121;147;province;x;;;;;;;;;;;;;;
1308;105;58;150;province;x;;;;;;;;;;;;;;
1309;117;160;70;province;x;;;;;;;;;;;;;;
1310;108;215;143;province;x;;;;;;;;;;;;;;
1311;65;245;107;province;x;;;;;;;;;;;;;;
1312;78;194;194;province;x;;;;;;;;;;;;;;
1313;203;53;173;province;x;;;;;;;;;;;;;;
1314;202;203;51;province;x;;;;;;;;;;;;;;
1315;183;115;114;province;x;;;;;;;;;;;;;;
1316;56;133;166;province;x;;;;;;;;;;;;;;
1317;223;84;55;province;x;;;;;;;;;;;;;;
1318;96;179;52;province;x;;;;;;;;;;;;;;
1319;93;233;80;province;x;;;;;;;;;;;;;;
1320;111;101;196;province;x;;;;;;;;;;;;;;
1321;107;219;178;province;x;;;;;;;;;;;;;;
1322;72;211;143;province;x;;;;;;;;;;;;;;
1323;190;240;183;province;x;;;;;;;;;;;;;;
1324;61;121;180;province;x;;;;;;;;;;;;;;
1325;208;102;125;province;x;;;;;;;;;;;;;;
1326;229;85;187;province;x;;;;;;;;;;;;;;
1327;79;117;113;province;x;;;;;;;;;;;;;;
1328;92;151;178;province;x;;;;;;;;;;;;;;
1329;121;165;69;province;x;;;;;;;;;;;;;;
1330;243;157;114;province;x;;;;;;;;;;;;;;
1331;93;183;57;province;x;;;;;;;;;;;;;;
1332;101;168;159;province;x;;;;;;;;;;;;;;
1333;228;203;91;province;x;;;;;;;;;;;;;;
1334;77;246;141;province;x;;;;;;;;;;;;;;
1335;65;181;66;province;x;;;;;;;;;;;;;;
1336;98;199;126;province;x;;;;;;;;;;;;;;
1337;222;96;151;province;x;;;;;;;;;;;;;;
1338;137;132;151;province;x;;;;;;;;;;;;;;
1339;79;192;125;province;x;;;;;;;;;;;;;;
1340;227;205;105;province;x;;;;;;;;;;;;;;
1341;215;114;139;province;x;;;;;;;;;;;;;;
1342;104;111;129;province;x;;;;;;;;;;;;;;
1343;153;64;64;province;x;;;;;;;;;;;;;;
1344;198;143;145;province;x;;;;;;;;;;;;;;
1345;99;129;110;province;x;;;;;;;;;;;;;;
1346;191;214;70;province;x;;;;;;;;;;;;;;
1347;50;238;134;province;x;;;;;;;;;;;;;;
1348;168;122;97;province;x;;;;;;;;;;;;;;
1349;56;128;52;province;x;;;;;;;;;;;;;;
1350;216;81;100;province;x;;;;;;;;;;;;;;
1351;110;154;161;province;x;;;;;;;;;;;;;;
1352;100;244;52;province;x;;;;;;;;;;;;;;
1353;152;72;166;province;x;;;;;;;;;;;;;;
1354;240;85;71;province;x;;;;;;;;;;;;;;
1355;153;197;51;province;x;;;;;;;;;;;;;;
1356;224;148;85;province;x;;;;;;;;;;;;;;
1357;50;243;109;province;x;;;;;;;;;;;;;;
1358;123;155;147;province;x;;;;;;;;;;;;;;
1359;138;133;73;province;x;;;;;;;;;;;;;;
1360;55;207;154;province;x;;;;;;;;;;;;;;
1361;176;75;129;province;x;;;;;;;;;;;;;;
1362;225;144;193;province;x;;;;;;;;;;;;;;
1363;182;120;72;province;x;;;;;;;;;;;;;;
1364;125;137;121;province;x;;;;;;;;;;;;;;
1365;151;68;169;province;x;;;;;;;;;;;;;;
1366;173;249;153;province;x;;;;;;;;;;;;;;
1367;149;141;93;province;x;;;;;;;;;;;;;;
1368;69;128;78;province;x;;;;;;;;;;;;;;
1369;146;95;131;province;x;;;;;;;;;;;;;;
1370;70;175;186;province;x;;;;;;;;;;;;;;
1371;152;240;110;province;x;;;;;;;;;;;;;;
1372;220;141;67;province;x;;;;;;;;;;;;;;
1373;103;160;166;province;x;;;;;;;;;;;;;;
1374;236;98;136;province;x;;;;;;;;;;;;;;
1375;79;250;106;province;x;;;;;;;;;;;;;;
1376;237;223;97;province;x;;;;;;;;;;;;;;
1377;99;157;153;province;x;;;;;;;;;;;;;;
1378;127;146;157;province;x;;;;;;;;;;;;;;
1379;190;168;60;province;x;;;;;;;;;;;;;;
1380;237;72;154;province;x;;;;;;;;;;;;;;
1381;94;124;161;province;x;;;;;;;;;;;;;;
1382;160;92;194;province;x;;;;;;;;;;;;;;
1383;119;230;191;province;x;;;;;;;;;;;;;;
1384;52;200;124;province;x;;;;;;;;;;;;;;
1385;141;191;152;province;x;;;;;;;;;;;;;;
1386;189;160;94;province;x;;;;;;;;;;;;;;
1387;97;113;57;province;x;;;;;;;;;;;;;;
1388;157;63;81;province;x;;;;;;;;;;;;;;
1389;66;184;124;province;x;;;;;;;;;;;;;;
1390;152;51;50;province;x;;;;;;;;;;;;;;
1391;160;114;108;province;x;;;;;;;;;;;;;;
1392;225;110;54;province;x;;;;;;;;;;;;;;
1393;174;145;184;province;x;;;;;;;;;;;;;;
1394;173;125;146;province;x;;;;;;;;;;;;;;
1395;107;126;142;province;x;;;;;;;;;;;;;;
1396;86;69;121;province;x;;;;;;;;;;;;;;
1397;127;242;74;province;x;;;;;;;;;;;;;;
1398;224;101;165;province;x;;;;;;;;;;;;;;
1399;131;187;129;province;x;;;;;;;;;;;;;;
1400;209;203;194;province;x;;;;;;;;;;;;;;
1401;233;54;158;province;x;;;;;;;;;;;;;;
1402;184;54;51;province;x;;;;;;;;;;;;;;
1403;239;100;51;province;x;;;;;;;;;;;;;;
1404;77;176;164;province;x;;;;;;;;;;;;;;
1405;216;105;199;province;x;;;;;;;;;;;;;;
1406;185;106;145;province;x;;;;;;;;;;;;;;
1407;158;197;83;province;x;;;;;;;;;;;;;;
1408;78;224;96;province;x;;;;;;;;;;;;;;
1409;180;93;86;province;x;;;;;;;;;;;;;;
1410;146;128;86;province;x;;;;;;;;;;;;;;
1411;189;205;70;province;x;;;;;;;;;;;;;;
1412;181;146;137;province;x;;;;;;;;;;;;;;
1413;188;146;183;province;x;;;;;;;;;;;;;;
1414;208;62;104;province;x;;;;;;;;;;;;;;
1415;223;125;67;province;x;;;;;;;;;;;;;;
1416;50;240;144;province;x;;;;;;;;;;;;;;
1417;221;93;106;province;x;;;;;;;;;;;;;;
1418;140;212;75;province;x;;;;;;;;;;;;;;
1419;242;134;160;province;x;;;;;;;;;;;;;;
1420;168;226;176;province;x;;;;;;;;;;;;;;
1421;200;209;167;province;x;;;;;;;;;;;;;;
1422;183;244;142;province;x;;;;;;;;;;;;;;
1423;242;227;93;province;x;;;;;;;;;;;;;;
1424;136;81;178;province;x;;;;;;;;;;;;;;
1425;92;160;152;province;x;;;;;;;;;;;;;;
1426;182;230;78;province;x;;;;;;;;;;;;;;
1427;100;238;100;province;x;;;;;;;;;;;;;;
1428;177;207;142;province;x;;;;;;;;;;;;;;
1429;53;205;66;province;x;;;;;;;;;;;;;;
1430;160;171;195;province;x;;;;;;;;;;;;;;
1431;222;221;175;province;x;;;;;;;;;;;;;;
1432;239;159;52;province;x;;;;;;;;;;;;;;
1433;175;54;190;province;x;;;;;;;;;;;;;;
1434;247;200;125;province;x;;;;;;;;;;;;;;
1435;166;81;57;province;x;;;;;;;;;;;;;;
1436;107;154;125;province;x;;;;;;;;;;;;;;
1437;192;207;164;province;x;;;;;;;;;;;;;;
1438;220;208;197;province;x;;;;;;;;;;;;;;
1439;212;70;68;province;x;;;;;;;;;;;;;;
1440;188;161;83;province;x;;;;;;;;;;;;;;
1441;189;152;52;province;x;;;;;;;;;;;;;;
1442;121;109;188;province;x;;;;;;;;;;;;;;
1443;61;145;137;province;x;;;;;;;;;;;;;;
1444;68;73;110;province;x;;;;;;;;;;;;;;
1445;116;191;116;province;x;;;;;;;;;;;;;;
1446;211;105;178;province;x;;;;;;;;;;;;;;
1447;180;129;68;province;x;;;;;;;;;;;;;;
1448;122;51;62;province;x;;;;;;;;;;;;;;
1449;110;106;137;province;x;;;;;;;;;;;;;;
1450;202;122;181;province;x;;;;;;;;;;;;;;
1451;223;113;74;province;x;;;;;;;;;;;;;;
1452;58;133;104;province;x;;;;;;;;;;;;;;
1453;70;208;105;province;x;;;;;;;;;;;;;;
1454;144;202;129;province;x;;;;;;;;;;;;;;
1455;113;67;64;province;x;;;;;;;;;;;;;;
1456;194;119;166;province;x;;;;;;;;;;;;;;
1457;180;125;64;province;x;;;;;;;;;;;;;;
1458;63;87;140;province;x;;;;;;;;;;;;;;
1459;243;109;113;province;x;;;;;;;;;;;;;;
1460;190;182;171;province;x;;;;;;;;;;;;;;
1461;104;187;64;province;x;;;;;;;;;;;;;;
1462;191;214;187;province;x;;;;;;;;;;;;;;
1463;130;50;98;province;x;;;;;;;;;;;;;;
1464;148;55;109;province;x;;;;;;;;;;;;;;
1465;180;129;136;province;x;;;;;;;;;;;;;;
1466;114;101;67;province;x;;;;;;;;;;;;;;
1467;147;240;114;province;x;;;;;;;;;;;;;;
1468;153;114;118;province;x;;;;;;;;;;;;;;
1469;203;119;86;province;x;;;;;;;;;;;;;;
1470;172;91;118;province;x;;;;;;;;;;;;;;
1471;62;106;150;province;x;;;;;;;;;;;;;;
1472;95;209;156;province;x;;;;;;;;;;;;;;
1473;95;214;141;province;x;;;;;;;;;;;;;;
1474;133;217;192;province;x;;;;;;;;;;;;;;
1475;79;121;110;province;x;;;;;;;;;;;;;;
1476;73;131;92;province;x;;;;;;;;;;;;;;
1477;63;89;128;province;x;;;;;;;;;;;;;;
1478;175;64;158;province;x;;;;;;;;;;;;;;
1479;197;110;170;province;x;;;;;;;;;;;;;;
1480;168;248;88;province;x;;;;;;;;;;;;;;
1481;238;195;166;province;x;;;;;;;;;;;;;;
1482;213;159;141;province;x;;;;;;;;;;;;;;
1483;235;192;196;province;x;;;;;;;;;;;;;;
1484;64;156;98;province;x;;;;;;;;;;;;;;
1485;63;51;149;province;x;;;;;;;;;;;;;;
1486;87;65;132;province;x;;;;;;;;;;;;;;
1487;112;243;144;province;x;;;;;;;;;;;;;;
1488;184;187;105;province;x;;;;;;;;;;;;;;
1489;233;142;153;province;x;;;;;;;;;;;;;;
1490;156;168;192;province;x;;;;;;;;;;;;;;
1491;106;132;103;province;x;;;;;;;;;;;;;;
1492;159;234;139;province;x;;;;;;;;;;;;;;
1493;138;67;160;province;x;;;;;;;;;;;;;;
1494;65;226;171;province;x;;;;;;;;;;;;;;
1495;147;129;136;province;x;;;;;;;;;;;;;;
1496;230;76;84;province;x;;;;;;;;;;;;;;
1497;74;249;131;province;x;;;;;;;;;;;;;;
1498;140;200;151;province;x;;;;;;;;;;;;;;
1499;103;53;105;province;x;;;;;;;;;;;;;;
1500;99;250;62;province;x;;;;;;;;;;;;;;
1501;134;150;184;province;x;;;;;;;;;;;;;;
1502;124;50;154;province;x;;;;;;;;;;;;;;
1503;114;69;194;province;x;;;;;;;;;;;;;;
1504;89;191;90;province;x;;;;;;;;;;;;;;
1505;122;120;77;province;x;;;;;;;;;;;;;;
1506;173;236;73;province;x;;;;;;;;;;;;;;
1507;220;179;100;province;x;;;;;;;;;;;;;;
1508;219;171;158;province;x;;;;;;;;;;;;;;
1509;246;177;90;province;x;;;;;;;;;;;;;;
1510;188;71;111;province;x;;;;;;;;;;;;;;
1511;124;147;177;province;x;;;;;;;;;;;;;;
1512;97;59;58;province;x;;;;;;;;;;;;;;
1513;67;194;190;province;x;;;;;;;;;;;;;;
1514;157;162;163;province;x;;;;;;;;;;;;;;
1515;178;80;198;province;x;;;;;;;;;;;;;;
1516;217;183;101;province;x;;;;;;;;;;;;;;
1517;211;135;116;province;x;;;;;;;;;;;;;;
1518;117;164;71;province;x;;;;;;;;;;;;;;
1519;106;232;172;province;x;;;;;;;;;;;;;;
1520;129;219;102;province;x;;;;;;;;;;;;;;
1521;240;156;168;province;x;;;;;;;;;;;;;;
1522;64;130;167;province;x;;;;;;;;;;;;;;
1523;223;179;58;province;x;;;;;;;;;;;;;;
1524;217;112;72;province;x;;;;;;;;;;;;;;
1525;194;163;105;province;x;;;;;;;;;;;;;;
1526;187;60;150;province;x;;;;;;;;;;;;;;
1527;144;99;67;province;x;;;;;;;;;;;;;;
1528;75;99;63;province;x;;;;;;;;;;;;;;
1529;199;56;83;province;x;;;;;;;;;;;;;;
1530;233;163;64;province;x;;;;;;;;;;;;;;
1531;232;62;136;province;x;;;;;;;;;;;;;;
1532;68;138;108;province;x;;;;;;;;;;;;;;
1533;196;77;189;province;x;;;;;;;;;;;;;;
1534;82;207;161;province;x;;;;;;;;;;;;;;
1535;152;77;129;province;x;;;;;;;;;;;;;;
1536;165;246;70;province;x;;;;;;;;;;;;;;
1537;86;149;143;province;x;;;;;;;;;;;;;;
1538;202;56;179;province;x;;;;;;;;;;;;;;
1539;145;249;71;province;x;;;;;;;;;;;;;;
1540;190;166;133;province;x;;;;;;;;;;;;;;
1541;100;177;191;province;x;;;;;;;;;;;;;;
1542;220;240;172;province;x;;;;;;;;;;;;;;
1543;237;93;134;province;x;;;;;;;;;;;;;;
1544;76;151;155;province;x;;;;;;;;;;;;;;
1545;120;228;127;province;x;;;;;;;;;;;;;;
1546;164;82;77;province;x;;;;;;;;;;;;;;
1547;235;180;51;province;x;;;;;;;;;;;;;;
1548;143;180;80;province;x;;;;;;;;;;;;;;
1549;173;106;159;province;x;;;;;;;;;;;;;;
1550;211;234;126;province;x;;;;;;;;;;;;;;
1551;78;178;114;province;x;;;;;;;;;;;;;;
1552;178;76;143;province;x;;;;;;;;;;;;;;
1553;217;130;119;province;x;;;;;;;;;;;;;;
1554;86;138;154;province;x;;;;;;;;;;;;;;
1555;225;212;182;province;x;;;;;;;;;;;;;;
1556;145;61;190;province;x;;;;;;;;;;;;;;
1557;99;75;140;province;x;;;;;;;;;;;;;;
1558;107;237;165;province;x;;;;;;;;;;;;;;
1559;169;234;185;province;x;;;;;;;;;;;;;;
1560;234;135;93;province;x;;;;;;;;;;;;;;
1561;157;123;96;province;x;;;;;;;;;;;;;;
1562;100;78;180;province;x;;;;;;;;;;;;;;
1563;131;95;138;province;x;;;;;;;;;;;;;;
1564;134;179;129;province;x;;;;;;;;;;;;;;
1565;187;174;115;province;x;;;;;;;;;;;;;;
1566;182;185;131;province;x;;;;;;;;;;;;;;
1567;99;248;115;province;x;;;;;;;;;;;;;;
1568;206;243;152;province;x;;;;;;;;;;;;;;
1569;90;174;122;province;x;;;;;;;;;;;;;;
1570;96;183;111;province;x;;;;;;;;;;;;;;
1571;155;68;163;province;x;;;;;;;;;;;;;;
1572;160;160;113;province;x;;;;;;;;;;;;;;
1573;146;123;74;province;x;;;;;;;;;;;;;;
1574;178;200;175;province;x;;;;;;;;;;;;;;
1575;146;130;180;province;x;;;;;;;;;;;;;;
1576;196;65;133;province;x;;;;;;;;;;;;;;
1577;194;101;149;province;x;;;;;;;;;;;;;;
1578;106;119;53;province;x;;;;;;;;;;;;;;
1579;197;223;63;province;x;;;;;;;;;;;;;;
1580;238;79;50;province;x;;;;;;;;;;;;;;
1581;114;62;150;province;x;;;;;;;;;;;;;;
1582;250;212;85;province;x;;;;;;;;;;;;;;
1583;213;128;139;province;x;;;;;;;;;;;;;;
1584;209;156;134;province;x;;;;;;;;;;;;;;
1585;146;53;193;province;x;;;;;;;;;;;;;;
1586;108;75;122;province;x;;;;;;;;;;;;;;
1587;52;220;96;province;x;;;;;;;;;;;;;;
1588;249;114;71;province;x;;;;;;;;;;;;;;
1589;130;151;193;province;x;;;;;;;;;;;;;;
1590;184;100;167;province;x;;;;;;;;;;;;;;
1591;125;172;69;province;x;;;;;;;;;;;;;;
1592;206;171;191;province;x;;;;;;;;;;;;;;
1593;148;182;76;province;x;;;;;;;;;;;;;;
1594;69;216;166;province;x;;;;;;;;;;;;;;
1595;159;136;169;province;x;;;;;;;;;;;;;;
1596;117;176;93;province;x;;;;;;;;;;;;;;
1597;207;55;60;province;x;;;;;;;;;;;;;;
1598;125;91;115;province;x;;;;;;;;;;;;;;
1599;51;194;92;province;x;;;;;;;;;;;;;;
1600;159;119;121;province;x;;;;;;;;;;;;;;
1601;127;57;168;province;x;;;;;;;;;;;;;;
1602;68;61;107;province;x;;;;;;;;;;;;;;
1603;174;236;96;province;x;;;;;;;;;;;;;;
1604;206;168;108;province;x;;;;;;;;;;;;;;
1605;64;216;57;province;x;;;;;;;;;;;;;;
1606;132;136;159;province;x;;;;;;;;;;;;;;
1607;150;188;58;province;x;;;;;;;;;;;;;;
1608;165;61;115;province;x;;;;;;;;;;;;;;
1609;93;200;192;province;x;;;;;;;;;;;;;;
1610;140;78;199;province;x;;;;;;;;;;;;;;
1611;72;132;82;province;x;;;;;;;;;;;;;;
1612;119;211;69;province;x;;;;;;;;;;;;;;
1613;98;240;131;province;x;;;;;;;;;;;;;;
1614;102;236;143;province;x;;;;;;;;;;;;;;
1615;141;119;131;province;x;;;;;;;;;;;;;;
1616;245;163;102;province;x;;;;;;;;;;;;;;
1617;195;156;74;province;x;;;;;;;;;;;;;;
1618;234;146;151;province;x;;;;;;;;;;;;;;
1619;82;109;85;province;x;;;;;;;;;;;;;;
1620;70;192;140;province;x;;;;;;;;;;;;;;
1621;147;213;178;province;x;;;;;;;;;;;;;;
1622;62;167;176;province;x;;;;;;;;;;;;;;
1623;234;175;178;province;x;;;;;;;;;;;;;;
1624;176;53;119;province;x;;;;;;;;;;;;;;
1625;238;213;111;province;x;;;;;;;;;;;;;;
1626;62;96;168;province;x;;;;;;;;;;;;;;
1627;107;130;91;province;x;;;;;;;;;;;;;;
1628;132;76;111;province;x;;;;;;;;;;;;;;
1629;81;199;74;province;x;;;;;;;;;;;;;;
1630;82;246;193;province;x;;;;;;;;;;;;;;
1631;131;60;92;province;x;;;;;;;;;;;;;;
1632;123;50;194;province;x;;;;;;;;;;;;;;
1633;167;94;191;province;x;;;;;;;;;;;;;;
1634;72;168;146;province;x;;;;;;;;;;;;;;
1635;166;195;138;province;x;;;;;;;;;;;;;;
1636;212;72;67;province;x;;;;;;;;;;;;;;
1637;240;130;85;province;x;;;;;;;;;;;;;;
1638;79;91;187;province;x;;;;;;;;;;;;;;
1639;181;144;92;province;x;;;;;;;;;;;;;;
1640;77;97;155;province;x;;;;;;;;;;;;;;
1641;175;238;136;province;x;;;;;;;;;;;;;;
1642;122;55;87;province;x;;;;;;;;;;;;;;
1643;64;121;72;province;x;;;;;;;;;;;;;;
1644;222;171;156;province;x;;;;;;;;;;;;;;
1645;192;114;82;province;x;;;;;;;;;;;;;;
1646;163;51;200;province;x;;;;;;;;;;;;;;
1647;178;94;147;province;x;;;;;;;;;;;;;;
1648;135;178;73;province;x;;;;;;;;;;;;;;
1649;118;230;103;province;x;;;;;;;;;;;;;;
1650;203;157;90;province;x;;;;;;;;;;;;;;
1651;236;167;99;province;x;;;;;;;;;;;;;;
1652;188;227;100;province;x;;;;;;;;;;;;;;
1653;244;83;170;province;x;;;;;;;;;;;;;;
1654;140;134;189;province;x;;;;;;;;;;;;;;
1655;88;125;86;province;x;;;;;;;;;;;;;;
1656;223;170;192;province;x;;;;;;;;;;;;;;
1657;206;198;74;province;x;;;;;;;;;;;;;;
1658;123;204;96;province;x;;;;;;;;;;;;;;
1659;103;250;182;province;x;;;;;;;;;;;;;;
1660;212;90;127;province;x;;;;;;;;;;;;;;
1661;126;211;187;province;x;;;;;;;;;;;;;;
1662;227;212;124;province;x;;;;;;;;;;;;;;
1663;193;112;50;province;x;;;;;;;;;;;;;;
1664;162;216;177;province;x;;;;;;;;;;;;;;
1665;77;100;185;province;x;;;;;;;;;;;;;;
1666;226;244;186;province;x;;;;;;;;;;;;;;
1667;232;116;181;province;x;;;;;;;;;;;;;;
1668;179;193;179;province;x;;;;;;;;;;;;;;
1669;107;204;190;province;x;;;;;;;;;;;;;;
1670;156;204;114;province;x;;;;;;;;;;;;;;
1671;123;144;113;province;x;;;;;;;;;;;;;;
1672;55;188;70;province;x;;;;;;;;;;;;;;
1673;103;139;65;province;x;;;;;;;;;;;;;;
1674;223;122;124;province;x;;;;;;;;;;;;;;
1675;91;190;158;province;x;;;;;;;;;;;;;;
